bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,date_year,date_month,date_day_encoded,city_encoded,statezip_encoded,country_encoded,price
3.0,2.5,7.43307534889858,8.522379718103538,2.0,0,0,3,1690,0.0,2003,0,2014,5,4,14,13,0,256883.0
4.0,2.5,7.714677473800927,9.395408154438163,1.0,0,0,3,2240,0.0,1983,2009,2014,5,4,33,42,0,592500.0
3.0,2.0,7.409136443920128,8.902863672196222,1.0,0,0,3,1160,6.19644412779452,1979,2014,2014,5,4,32,36,0,252350.0
4.0,2.5,7.905072849498666,8.679482094459956,2.0,0,0,3,2710,0.0,1998,2006,2014,5,4,1,45,0,370000.0
3.0,1.5,7.13966033596492,9.24483841238375,1.0,0,0,3,1260,0.0,1959,1989,2014,5,4,3,7,0,465750.0
3.0,1.0,7.048386408721883,8.999742789830492,1.0,0,0,3,1150,0.0,1932,0,2014,5,4,35,69,0,185000.0
4.0,2.75,7.844240718141811,8.940760134888384,1.0,0,0,3,1440,7.01301578963963,1986,0,2014,5,4,33,42,0,582800.0
3.0,1.75,7.307202314764738,8.843759381917984,1.0,0,0,4,1490,0.0,1990,0,2014,5,4,18,18,0,245000.0
4.0,1.75,7.611347717403621,8.970304952991755,1.0,0,0,4,1010,6.918695219020472,1963,0,2014,5,4,32,37,0,302000.0
2.0,1.0,7.186144304522325,8.416488487294606,1.0,0,1,3,1320,0.0,1912,1971,2014,5,4,35,55,0,451555.0
3.0,1.0,7.115582126184454,9.24483841238375,1.0,0,0,4,1230,0.0,1957,2001,2014,5,4,32,33,0,250000.0
4.0,2.5,7.635786861395585,8.962007209588313,2.0,0,0,3,2070,0.0,1989,0,2014,5,4,14,2,0,255000.0
4.0,1.75,7.983098940710892,9.355565624128962,1.0,0,3,3,1670,7.13966033596492,1947,2012,2014,5,4,35,56,0,840000.0
3.0,1.0,6.994849985833071,9.050288983827956,1.0,0,0,3,1090,0.0,1967,2011,2014,5,4,14,2,0,190000.0
3.0,1.0,7.244941546337007,8.863191340690854,1.0,0,0,3,1400,0.0,1957,2000,2014,5,4,35,60,0,349950.0
4.0,2.0,7.346655163176539,8.479698986988657,1.5,0,0,3,1550,0.0,1909,2004,2014,5,4,35,47,0,613000.0
3.0,1.0,7.107425474110705,9.472781556562168,1.0,0,0,4,1220,0.0,1955,2009,2014,5,4,36,62,0,300000.0
3.0,2.5,7.534228326274089,8.901775088607979,1.0,0,0,3,1470,5.993961427306569,1980,0,2014,5,4,19,22,0,455000.0
3.0,2.25,7.67368812926773,10.324727579759655,2.0,0,0,3,2150,0.0,1991,0,2014,5,4,40,72,0,335000.0
3.0,1.0,6.8885724595653635,8.036249942132116,1.5,0,0,3,980,0.0,1903,2005,2014,5,4,35,57,0,197500.0
3.0,1.5,7.307202314764738,9.04499391938819,1.0,0,0,4,1490,0.0,1963,0,2014,5,4,31,31,0,412500.0
3.0,1.5,7.02197642307216,8.853808274977197,1.0,0,0,3,1120,0.0,1955,2005,2014,5,4,3,6,0,395300.0
3.0,2.25,7.074116816197362,9.172742341560864,2.0,0,0,3,1180,0.0,1986,0,2014,5,4,17,16,0,342400.0
4.0,2.5,8.083637203141548,9.918474682344376,2.0,0,0,3,3240,0.0,1985,0,2014,5,4,31,31,0,749400.0
4.0,2.5,7.67368812926773,8.82585367025321,2.0,0,0,4,2150,0.0,1991,0,2014,5,4,18,19,0,316500.0
3.0,2.5,7.714677473800927,9.287394001418473,2.0,0,0,3,2240,0.0,1996,0,2014,5,4,17,16,0,390000.0
3.0,2.0,7.244941546337007,8.90720619496548,1.0,0,0,3,1150,5.5254529391317835,1979,2014,2014,5,4,32,36,0,225000.0
3.0,2.25,7.591357046698551,10.618591900448115,1.0,0,0,4,1980,0.0,1980,0,2014,5,4,31,32,0,550000.0
3.0,1.0,7.193685818395112,9.931248623321519,1.5,0,0,3,1330,0.0,1959,1989,2014,5,4,27,27,0,280000.0
4.0,2.5,8.071218539969863,8.927446816256198,2.0,0,0,3,3200,0.0,2006,0,2014,5,4,35,48,0,1255000.0
2.0,1.0,7.307202314764738,8.699681400989514,1.0,0,0,3,1090,5.993961427306569,1946,0,2014,5,4,35,53,0,575000.0
5.0,4.25,8.27410200229233,9.696401880595555,2.0,0,0,3,2900,6.928537818164665,1990,2009,2014,5,4,3,3,0,1000000.0
5.0,1.75,7.601402334583733,8.229777750081887,2.0,0,0,4,2000,0.0,1921,0,2014,5,4,35,47,0,585000.0
4.0,2.5,7.893945138235959,9.12543586488574,2.0,0,0,3,2680,0.0,1989,0,2014,5,4,16,17,0,620000.0
4.0,2.0,7.421177528595393,9.209139651399664,1.0,0,0,3,1670,0.0,1967,2011,2014,5,4,1,0,0,204700.0
4.0,3.0,8.055475141757274,9.11943049661634,2.0,0,0,3,3150,0.0,2001,0,2014,5,4,33,43,0,695000.0
4.0,3.25,7.916078096302786,8.891098830616636,2.0,0,0,3,2060,6.523562306149512,2003,0,2014,5,4,16,15,0,689900.0
4.0,1.75,7.544861068658458,8.987321812850125,1.0,0,0,4,1250,6.46302945692067,1960,2001,2014,5,4,36,62,0,375000.0
7.0,3.5,7.962415680121064,10.298902324790792,1.0,0,0,3,1520,7.208600337960199,1961,2004,2014,5,4,35,60,0,475000.0
3.0,1.0,7.057036981697891,9.248117736310213,1.0,0,0,4,1160,0.0,1969,0,2014,5,4,21,23,0,215000.0
4.0,1.75,8.174984532943087,9.8967650067753,2.0,0,0,3,3550,0.0,1962,2002,2014,5,4,22,24,0,2100000.0
3.0,1.75,7.490529402060711,8.718990524710849,1.0,0,2,3,1350,6.089044875446846,1940,1996,2014,5,4,35,74,0,790000.0
3.0,2.5,8.4252971767117,9.77696014606437,2.0,0,0,4,3800,6.634633357861686,1986,0,2014,5,4,33,42,0,695000.0
3.0,2.25,7.372118028337787,8.95531908176395,2.0,0,0,4,1590,0.0,1991,0,2014,5,4,14,2,0,263000.0
3.0,1.0,7.396948602621014,9.240384493324559,1.0,0,0,5,1630,0.0,1953,0,2014,5,4,36,67,0,400000.0
3.0,2.5,7.901377353792616,8.913953858894255,2.0,0,0,3,2700,0.0,1991,0,2014,5,4,42,41,0,525000.0
3.0,2.5,7.438971592395862,8.922258219503062,2.0,0,0,3,1700,0.0,1994,0,2014,5,4,32,33,0,349950.0
4.0,3.25,8.227108234348146,9.399389249519563,1.0,0,0,3,2000,7.462214939768189,1988,2000,2014,5,4,42,44,0,1085000.0
4.0,3.0,7.591357046698551,8.585412430393381,2.5,0,0,3,1980,0.0,1941,2005,2014,5,4,35,63,0,744000.0
2.0,1.0,6.78105762593618,8.75557997214314,1.0,0,0,3,880,0.0,1919,2001,2014,5,4,35,49,0,312500.0
3.0,2.0,7.244941546337007,8.732465848349879,1.0,0,0,3,700,6.55250788703459,1948,1994,2014,5,4,36,62,0,240000.0
4.0,2.0,7.62608275807238,8.294299608857235,1.5,0,0,5,1210,6.734591659972948,1941,0,2014,5,4,35,64,0,495000.0
3.0,2.5,7.766840537085513,8.442254104751743,2.0,0,3,3,2360,0.0,1996,0,2014,5,4,35,54,0,580050.0
4.0,2.0,7.848153086199526,8.961750799330497,1.0,0,0,4,1890,6.508769136971682,1947,1988,2014,5,4,35,54,0,640000.0
3.0,1.5,7.201170883281678,9.232590980911002,1.0,0,0,4,1340,0.0,1956,0,2014,5,4,3,5,0,417000.0
3.0,1.0,6.966967138613983,8.556606193773073,1.0,0,0,5,1060,0.0,1970,0,2014,5,4,9,26,0,174950.0
3.0,1.5,6.7464121285733745,7.824445930877619,1.0,0,0,3,850,0.0,1986,0,2014,5,4,35,49,0,295000.0
4.0,1.75,7.53955882930103,8.896177422274805,1.0,0,0,3,1010,6.769641976852503,1976,0,2014,5,4,19,22,0,423000.0
3.0,1.0,7.115582126184454,9.417842227300435,1.0,0,0,3,1230,0.0,1955,1990,2014,5,4,3,3,0,839000.0
4.0,1.75,7.736743682453495,9.239025005836092,1.0,0,0,3,1340,6.85751406254539,1960,2012,2014,5,4,35,65,0,343000.0
3.0,1.0,7.415175109613295,8.792245847467877,1.0,0,0,5,1000,6.493753839851686,1946,0,2014,5,4,35,62,0,467000.0
3.0,2.5,7.518064181233078,7.964155718840937,2.0,0,0,4,1840,0.0,1997,0,2014,5,4,35,55,0,512500.0
4.0,2.5,8.013343181386672,9.787571522938785,1.0,0,0,3,1600,7.259116128097101,1979,2014,2014,5,4,20,67,0,575000.0
3.0,1.75,7.252053951852814,8.837390855544697,1.0,0,0,3,1410,0.0,1924,2013,2014,5,4,35,62,0,465000.0
3.0,1.0,6.918695219020472,9.16062477973025,1.0,0,0,3,1010,0.0,1969,2010,2014,5,4,32,37,0,270000.0
3.0,1.75,7.581209826196346,9.004176840696656,1.0,0,0,3,980,6.8885724595653635,1948,1994,2014,5,4,35,49,0,340000.0
5.0,3.75,8.183397369998433,9.566335084610051,2.0,0,0,3,3190,5.968707559985366,1999,0,2014,5,4,16,15,0,765000.0
4.0,2.5,7.714677473800927,8.881975184248867,2.0,0,0,3,2240,0.0,1995,0,2014,5,4,35,57,0,497000.0
4.0,2.5,8.105005537547246,8.595079730073309,2.0,0,0,3,3310,0.0,2004,2003,2014,5,4,31,31,0,803100.0
3.0,2.5,7.117205503164344,7.030857476116121,3.0,0,0,3,1232,0.0,2007,0,2014,5,4,35,60,0,344000.0
4.0,3.5,8.27664912542186,8.644882552557126,2.0,0,1,3,2820,7.01301578963963,2013,1923,2014,5,4,16,15,0,828950.0
3.0,2.5,7.450660796211539,8.188966863648876,2.0,0,0,3,1720,0.0,2010,0,2014,5,4,31,32,0,386380.0
3.0,2.25,7.307202314764738,6.882437470997847,2.0,0,0,3,1220,5.602118820879701,2009,0,2014,5,4,35,49,0,312000.0
4.0,2.5,8.281723990411392,9.292565312231853,3.0,0,0,3,3950,0.0,2013,1923,2014,5,4,33,43,0,914500.0
5.0,2.75,8.016647877057803,9.243388226022383,2.0,0,0,3,3030,0.0,2013,1923,2014,5,4,25,34,0,819995.0
2.0,1.5,6.976348070447749,9.174091239301061,1.0,0,0,3,1070,0.0,1985,0,2014,5,0,18,18,0,252700.0
3.0,2.5,7.749753406274437,10.514556622060466,2.0,0,2,3,2320,0.0,1992,0,2014,5,0,27,27,0,437500.0
1.0,1.0,6.55250788703459,8.537191877922927,1.0,0,0,3,700,0.0,1942,1999,2014,5,0,35,54,0,350000.0
3.0,2.5,7.908754738783246,8.770283819098399,2.0,0,0,3,2720,0.0,2005,0,2014,5,0,38,38,0,619000.0
3.0,2.5,7.496097345175956,8.659039915644474,2.0,0,0,4,1800,0.0,1990,0,2014,5,0,35,49,0,408200.0
3.0,1.75,7.353081920515432,8.306472160100585,1.5,0,2,3,1000,6.329720905522696,1926,2003,2014,5,0,35,61,0,451000.0
3.0,2.0,7.473637108496206,9.34233308143468,1.0,0,0,5,1060,6.55250788703459,1977,0,2014,5,0,32,36,0,317000.0
4.0,3.25,8.045908742270779,8.517393171418904,2.0,0,0,3,2370,6.621405651764134,2005,0,2014,5,0,35,54,0,799000.0
2.0,1.0,7.611347717403621,8.881975184248867,1.0,0,3,4,1700,5.771441123130016,1947,1988,2014,5,0,35,65,0,720000.0
3.0,2.0,7.280008252884188,7.783640596221253,1.5,0,0,3,1450,0.0,1900,2003,2014,5,0,35,50,0,490000.0
4.0,2.25,7.528869256642251,8.853808274977197,1.0,0,0,3,1120,6.608000625296087,1979,2014,2014,5,0,14,13,0,239900.0
4.0,2.25,7.7279755421055585,8.962007209588313,1.0,0,0,3,1290,6.8885724595653635,1977,2004,2014,5,0,19,22,0,446000.0
3.0,2.5,7.300472814267799,9.657587014099303,2.0,0,0,3,1480,0.0,1987,2000,2014,5,0,27,27,0,275000.0
5.0,1.0,7.2868764117507,8.704999678440762,2.0,0,0,4,1460,0.0,1941,1998,2014,5,0,40,69,0,239950.0
4.0,3.5,7.523481312573497,8.782629654920699,2.0,0,0,3,1130,6.580639137284949,1986,0,2014,5,0,14,13,0,248000.0
3.0,2.5,7.682943169878292,8.517393171418904,2.0,0,0,3,2170,0.0,2003,0,2014,5,0,16,17,0,619500.0
3.0,1.75,7.074116816197362,9.263122557415151,1.0,0,0,4,940,5.484796933490655,1981,0,2014,5,0,33,42,0,385000.0
4.0,1.5,7.223295679562314,9.206131527202128,1.0,0,0,3,900,6.154858094016418,1972,2002,2014,5,0,19,22,0,370000.0
3.0,2.5,7.890208213109961,9.4894104675794,1.0,0,0,4,2670,0.0,1988,0,2014,5,0,18,26,0,425000.0
3.0,1.0,7.13966033596492,8.82864061741828,1.0,0,0,3,720,6.293419278846481,1944,0,2014,5,0,35,60,0,342000.0
4.0,1.0,7.591357046698551,8.98619632032839,1.5,0,0,3,1980,0.0,1962,2003,2014,5,0,32,36,0,345000.0
3.0,2.0,7.62608275807238,8.277411998949004,1.0,0,0,3,1180,6.769641976852503,1926,2001,2014,5,0,35,53,0,724800.0
5.0,2.75,7.9483852851118995,8.577535420422398,2.0,0,0,3,2830,0.0,2006,0,2014,5,0,31,31,0,725000.0
2.0,1.0,6.814542897259958,8.188966863648876,1.0,0,0,4,910,0.0,1909,1989,2014,5,0,35,58,0,605000.0
4.0,2.5,7.80016307039296,8.294299608857235,2.0,0,0,3,2440,0.0,2009,0,2014,5,0,21,23,0,350000.0
3.0,2.0,7.687538766201629,8.601718146485926,1.0,0,0,5,1100,6.985641817639208,1904,0,2014,5,0,35,47,0,785000.0
3.0,2.0,7.550135342488429,8.804024902413179,1.0,0,0,5,950,6.85751406254539,1966,0,2014,5,0,21,23,0,250000.0
3.0,2.25,7.327123292259293,7.108244139731541,3.0,0,0,3,1520,0.0,2013,1923,2014,5,0,35,50,0,565000.0
3.0,2.0,7.7057128238944275,8.801168401936692,1.0,0,2,4,1220,6.90875477931522,1947,1988,2014,5,0,35,74,0,875000.0
4.0,2.75,8.0959035329611,10.10401732897875,2.0,0,0,3,3280,0.0,1996,0,2014,5,0,42,44,0,862500.0
3.0,2.5,7.916078096302786,11.3290026268093,2.0,0,4,3,2740,0.0,1973,2013,2014,5,0,18,20,0,400000.0
2.0,1.0,6.7226297948554485,8.70251025718999,1.0,0,0,4,830,0.0,1954,1979,2014,5,0,36,62,0,282613.0
2.0,1.0,6.918695219020472,8.556606193773073,1.0,0,0,3,1010,0.0,1955,2005,2014,5,0,10,73,0,174500.0
3.0,2.25,7.630946580890459,10.555239657729688,1.0,0,0,4,1560,6.2166061010848646,1978,2000,2014,5,0,14,2,0,306500.0
3.0,2.25,7.596392304064196,8.901230352110781,2.0,0,0,3,1990,0.0,1984,0,2014,5,0,42,41,0,445000.0
4.0,2.5,7.732369222284388,8.931816237309167,2.0,0,0,4,2280,0.0,2001,0,2014,5,0,32,34,0,433000.0
3.0,2.5,7.534228326274089,8.67846133901236,2.0,0,0,3,1870,0.0,2005,0,2014,5,0,18,26,0,306000.0
3.0,2.25,7.450660796211539,8.294299608857235,1.5,0,0,4,1450,5.602118820879701,1921,0,2014,5,0,35,48,0,620000.0
2.0,1.0,6.769641976852503,8.724369949208368,1.0,0,0,3,870,0.0,1941,1994,2014,5,0,35,49,0,245000.0
3.0,2.0,6.928537818164665,7.094234845924755,2.0,0,0,3,720,5.707110264748875,2004,2003,2014,5,0,35,61,0,238000.0
3.0,1.5,7.13966033596492,8.0507033814703,1.5,0,0,3,1260,0.0,1931,0,2014,5,0,35,55,0,523000.0
3.0,2.5,7.771067086065406,8.971575439759016,2.0,0,0,3,2370,0.0,2003,0,2014,5,0,38,38,0,522500.0
3.0,1.0,6.90875477931522,9.826282481627157,1.0,0,0,3,1000,0.0,1940,1996,2014,5,0,35,65,0,180000.0
3.0,1.5,7.00397413672268,7.468513271496337,2.0,0,0,3,940,5.081404364984463,2007,0,2014,5,0,35,64,0,375000.0
3.0,2.25,7.273092595999522,8.945593270806897,1.0,0,0,3,940,6.2166061010848646,1982,0,2014,5,0,18,19,0,249000.0
4.0,2.5,8.045908742270779,9.568084743872936,2.0,0,0,3,3120,0.0,2003,0,2014,5,0,16,15,0,730100.0
2.0,2.0,7.72356247227797,9.170039075202657,1.0,0,0,3,2260,0.0,1990,2009,2014,5,0,5,9,0,551000.0
4.0,2.5,7.934155233536322,8.981807323377534,2.0,0,0,3,2790,0.0,2005,0,2014,5,0,10,73,0,375000.0
1.0,1.0,7.039660349862076,8.81001204797317,1.5,0,0,3,1140,0.0,1920,1979,2014,5,0,35,47,0,540000.0
3.0,2.25,7.1631723908466425,7.824445930877619,2.0,0,0,4,1290,0.0,1987,0,2014,5,0,35,53,0,605000.0
5.0,1.75,7.456454555176209,8.556606193773073,1.0,0,0,4,1050,6.523562306149512,1978,2000,2014,5,0,9,26,0,205000.0
4.0,2.5,8.058643712215618,9.33970057728189,2.0,0,0,3,3160,0.0,1983,2009,2014,5,0,33,42,0,645000.0
4.0,2.5,7.75833346749091,9.103979355984773,2.0,0,0,3,2340,0.0,2003,0,2014,5,0,21,23,0,314000.0
3.0,1.5,7.065613363597717,8.507344855361422,1.0,0,0,4,1170,0.0,1960,2001,2014,5,0,3,6,0,330000.0
2.0,1.0,7.057036981697891,8.517393171418904,1.0,0,0,4,1160,0.0,1937,0,2014,5,0,35,56,0,490000.0
3.0,3.0,7.58629630715272,10.099013216813665,1.0,0,0,3,1970,0.0,2010,0,2014,5,0,17,16,0,445000.0
5.0,4.25,8.778171881033469,9.293117798433752,2.0,0,3,4,3940,7.844240718141811,1991,0,2014,5,0,23,25,0,2000000.0
3.0,2.25,7.252053951852814,7.228388451573604,2.0,0,0,3,1290,4.795790545596741,2005,0,2014,5,0,16,15,0,377500.0
4.0,2.5,7.796057974316123,8.517393171418904,2.0,0,0,3,2430,0.0,2009,0,2014,5,0,38,38,0,480000.0
5.0,1.5,8.119993827725105,8.594709633844065,2.0,0,0,3,3360,0.0,2014,0,2014,5,0,33,42,0,804995.0
3.0,2.5,7.300472814267799,7.416979621381154,2.0,0,0,3,1180,5.707110264748875,2012,1912,2014,5,0,35,61,0,341000.0
5.0,2.5,8.071218539969863,8.772765209949785,2.0,0,0,3,3200,0.0,2009,0,2014,5,0,38,38,0,675000.0
3.0,2.5,7.666221925662725,7.59337419312129,2.5,0,0,3,2134,0.0,2008,0,2014,5,0,16,17,0,611000.0
3.0,3.25,7.528869256642251,7.488852955733459,3.0,0,0,3,1860,0.0,2007,0,2014,5,0,36,67,0,379950.0
4.0,3.0,8.616314282284044,9.025696119812583,2.0,0,3,3,3570,7.576097340623111,2008,0,2014,5,0,3,5,0,1270000.0
2.0,2.5,7.1785454837637,7.313886831633462,2.0,0,0,3,1160,5.017279836814924,2006,0,2014,5,0,35,59,0,500000.0
3.0,2.0,7.438971592395862,8.35490952835879,1.0,0,0,3,890,6.698268054115413,1944,0,2014,5,2,35,74,0,410000.0
3.0,2.5,7.816416983691801,9.029178142902074,2.0,0,0,3,2480,0.0,1986,0,2014,5,3,32,36,0,415000.0
5.0,2.5,7.58629630715272,9.060214913398545,2.0,0,0,4,1970,0.0,1994,0,2014,5,3,12,12,0,297000.0
4.0,2.5,7.630946580890459,8.919453168575453,1.0,0,0,3,1440,6.431331081933479,1985,0,2014,5,3,31,31,0,575550.0
3.0,2.5,7.664346632098617,8.160803920954665,1.0,0,0,4,1210,6.825460036255307,1994,0,2014,5,3,42,41,0,534640.0
3.0,2.25,7.252053951852814,9.55470991405776,1.0,0,2,3,1170,5.484796933490655,1987,2000,2014,5,3,38,38,0,352500.0
2.0,2.0,7.215975002651466,8.452974619089586,1.0,0,0,3,780,6.364750756851911,1944,0,2014,5,3,35,54,0,488000.0
3.0,2.0,7.57095858316901,10.928758241978418,1.0,0,0,5,1940,0.0,1954,0,2014,5,3,3,6,0,732000.0
2.0,2.25,7.384610383176974,7.621195162809845,2.0,0,0,4,1610,0.0,1979,0,2014,5,1,32,34,0,215000.0
2.0,2.0,7.259116128097101,9.126088819528592,1.5,0,2,5,1420,0.0,1928,1970,2014,5,1,35,54,0,592500.0
4.0,2.5,7.438971592395862,8.893023494394711,2.0,0,0,4,1700,0.0,1988,0,2014,5,1,18,19,0,290000.0
2.0,1.0,7.307202314764738,8.249575150000199,1.0,0,0,3,860,6.447305862541213,1929,0,2014,5,1,35,56,0,475000.0
3.0,2.5,7.893945138235959,8.956479847999912,2.0,0,0,3,2680,0.0,1990,2009,2014,5,1,14,13,0,320000.0
4.0,2.5,8.068089626278244,9.069352678675205,1.0,0,3,5,1680,7.32052696227274,1967,0,2014,5,1,3,5,0,1216000.0
5.0,1.5,7.659642954564682,8.94910546953925,1.5,0,0,5,2120,0.0,1962,0,2014,5,1,32,36,0,290000.0
4.0,2.0,7.43307534889858,8.086717920303906,1.5,0,0,3,1550,4.948759890378168,1901,0,2014,5,1,35,47,0,487250.0
4.0,2.5,7.5126175446745105,9.059750013343681,2.0,0,0,3,1830,0.0,2003,0,2014,5,1,21,23,0,339000.0
2.0,1.5,6.918695219020472,7.585281078639126,1.5,0,0,5,1010,0.0,1906,0,2014,5,1,35,50,0,440000.0
4.0,2.75,7.635786861395585,9.137877200242468,1.0,0,0,5,1120,6.85751406254539,1945,0,2014,5,1,36,67,0,366500.0
3.0,1.5,7.444833273892193,8.412054873292933,1.5,0,0,3,1410,5.707110264748875,1928,1954,2014,5,1,35,57,0,462000.0
4.0,1.0,7.415175109613295,8.453401058328458,1.5,0,0,3,1260,5.993961427306569,1945,2010,2014,5,1,35,56,0,560000.0
4.0,1.75,7.640603826393634,9.520028524690579,1.0,0,0,4,1040,6.947937068614969,1955,2009,2014,5,1,35,71,0,285000.0
3.0,2.5,7.147559271189454,9.177403871729918,2.0,0,0,3,1270,0.0,1993,0,2014,5,1,27,27,0,280000.0
3.0,1.0,6.985641817639208,9.954370762850697,1.0,0,0,3,1080,0.0,1942,1999,2014,5,1,35,49,0,210000.0
3.0,2.0,7.384610383176974,8.537191877922927,1.5,0,0,5,1610,0.0,1940,0,2014,5,1,35,54,0,690000.0
2.0,1.0,7.02197642307216,9.201602306032898,1.0,0,0,4,1120,0.0,1980,0,2014,5,1,41,40,0,256500.0
4.0,2.75,7.824445930877619,8.567506005289827,2.0,0,0,3,2500,0.0,1966,1963,2014,5,1,35,57,0,411000.0
3.0,1.0,6.878326468291325,8.892336539638013,1.0,0,0,4,970,0.0,1970,0,2014,5,1,18,19,0,215000.0
5.0,2.0,8.12296471523406,8.517393171418904,1.5,0,0,4,2140,7.115582126184454,1907,0,2014,5,1,35,52,0,762000.0
4.0,3.5,8.134760782418645,9.284519770150434,2.0,0,0,3,3410,0.0,2008,0,2014,5,1,3,3,0,1405000.0
4.0,2.5,7.820439515262181,9.022925868116218,2.0,0,0,3,2490,0.0,1999,0,2014,5,1,1,45,0,390000.0
2.0,1.0,6.647688373563329,8.294299608857235,1.0,0,0,5,770,0.0,1924,1956,2014,5,1,35,56,0,413500.0
1.0,1.5,6.698268054115413,8.074649075066652,2.0,0,0,4,810,0.0,1982,2011,2014,5,1,19,21,0,285000.0
4.0,2.5,8.026496938945412,9.214730720277476,1.0,0,0,4,1700,7.215975002651466,1968,0,2014,5,1,36,62,0,475000.0
3.0,2.5,7.43307534889858,7.3864708488298945,2.0,0,0,3,1150,6.293419278846481,2014,0,2014,5,1,16,17,0,386591.0
3.0,1.75,7.544861068658458,8.249575150000199,1.0,0,0,3,1290,6.398594934535208,1974,0,2014,5,1,35,56,0,524950.0
2.0,2.0,7.293697720601438,8.048468743668883,2.0,0,0,3,1470,0.0,2005,0,2014,5,1,21,23,0,241000.0
2.0,1.0,6.966967138613983,8.881002624255569,1.0,0,0,3,1060,0.0,1926,2003,2014,5,1,35,62,0,461000.0
4.0,2.5,8.15507488781144,10.989402908557974,2.0,0,0,3,3480,0.0,1988,2000,2014,5,1,42,41,0,810000.0
4.0,2.75,7.912423121473705,8.177796683277778,1.5,0,0,3,1550,7.074116816197362,1921,2007,2014,5,1,35,54,0,885000.0
3.0,2.25,7.365812837209472,8.979920411691197,2.0,0,0,4,1580,0.0,1986,0,2014,5,1,14,13,0,247000.0
3.0,2.75,7.682943169878292,8.974744612722734,1.0,0,0,4,1380,6.673297967767654,1978,2000,2014,5,1,18,20,0,296500.0
2.0,1.0,6.836259277277067,8.464635940677562,1.0,0,0,4,930,0.0,1942,1982,2014,5,1,32,34,0,141800.0
4.0,2.0,7.365812837209472,8.962007209588313,2.0,0,0,2,1580,0.0,1906,0,2014,5,1,35,64,0,333000.0
5.0,1.75,8.098946748943339,9.38437770918244,1.5,0,0,3,3290,0.0,1973,2013,2014,5,1,31,31,0,602000.0
4.0,2.25,7.65491704784832,9.277905558138606,2.0,0,0,4,2110,0.0,1979,0,2014,5,1,16,15,0,565000.0
3.0,2.5,7.421177528595393,8.179199798423086,2.0,0,0,3,1670,0.0,1999,0,2014,5,1,42,41,0,373000.0
3.0,2.25,7.616283561580385,8.902591637374087,1.0,0,0,4,1190,6.734591659972948,1977,0,2014,5,1,31,31,0,588000.0
3.0,1.0,7.313886831633462,8.31898612539206,1.5,0,0,3,1370,4.875197323201151,1926,2003,2014,5,1,35,50,0,485000.0
3.0,2.25,7.280008252884188,7.27655640271871,2.0,0,0,3,980,6.154858094016418,2005,0,2014,5,1,35,59,0,482500.0
4.0,1.5,7.1785454837637,9.018089684104343,1.0,0,0,3,1060,5.5254529391317835,1953,0,2014,5,1,10,66,0,251200.0
5.0,3.25,8.338305731356565,10.804116272920615,2.0,0,0,4,2880,7.170888478512505,1979,0,2014,5,1,16,15,0,869000.0
3.0,1.75,7.396948602621014,10.261196961231647,1.0,0,0,3,1630,0.0,1967,2011,2014,5,1,42,41,0,464000.0
4.0,2.5,7.886457270977689,9.254644297532707,2.0,0,0,3,2660,0.0,1993,0,2014,5,1,31,31,0,755000.0
3.0,2.5,7.450660796211539,7.558516743045645,2.0,0,0,3,1720,0.0,2005,0,2014,5,1,32,34,0,280000.0
2.0,2.25,7.13966033596492,7.123672785204607,3.0,0,0,3,1260,0.0,2004,2003,2014,5,1,35,47,0,485000.0
3.0,1.75,7.384610383176974,9.41311793733752,1.0,0,0,3,1610,0.0,1981,2013,2014,5,1,32,36,0,305000.0
2.0,1.0,6.523562306149512,8.99528899055931,1.0,0,0,3,680,0.0,1941,1994,2014,5,1,34,72,0,110700.0
4.0,3.5,7.878912912297133,8.682877107057168,2.0,0,2,3,2640,0.0,1937,1998,2014,5,1,35,63,0,850000.0
3.0,2.25,7.403061091090091,8.881975184248867,2.0,0,0,4,1640,0.0,1985,0,2014,5,1,3,6,0,350000.0
4.0,1.75,7.745435610274381,8.992930352509733,1.0,0,0,4,1650,6.493753839851686,1976,1992,2014,5,1,32,36,0,319950.0
3.0,1.75,7.606387389772652,8.498214224818435,1.0,0,0,5,1230,6.660575149839686,1912,0,2014,5,1,35,59,0,700000.0
2.0,1.5,7.415175109613295,8.45126704130007,1.0,0,0,5,830,6.7226297948554485,1908,0,2014,5,1,35,65,0,368000.0
3.0,2.5,7.696667081526462,8.119993827725105,2.0,0,0,3,2200,0.0,2009,0,2014,5,1,35,57,0,433500.0
4.0,2.5,7.8083230503910555,8.343077871169383,2.0,0,0,3,2460,0.0,1998,2006,2014,5,1,31,42,0,611000.0
2.0,1.75,7.796057974316123,10.060534035475412,1.0,0,4,3,2430,0.0,1951,1994,2014,5,1,36,70,0,1000000.0
3.0,1.0,7.223295679562314,8.922791623969637,1.0,0,0,3,1370,0.0,1960,2012,2014,5,1,7,10,0,307000.0
3.0,1.75,7.496097345175956,9.23024103368252,1.0,0,0,3,1800,0.0,1967,2011,2014,5,1,32,36,0,442500.0
3.0,1.75,7.696667081526462,8.949884285777994,2.0,0,2,3,2200,0.0,1908,1988,2014,5,1,10,73,0,485000.0
2.0,1.0,6.55250788703459,7.755767170102998,1.0,0,0,3,700,0.0,1945,2010,2014,5,1,35,56,0,367000.0
